.,.,.,.,0,0,0,.,.,.,.,.,.,.,.,.,0,0,0,0,FF,11,FF,FF
.,.,.,0,2,2,2,0,.,.,.,.,.,.,.,.,0,E0,0,0,EE,0,FF,FF
.,.,0,2,2,2,2,2,0,.,.,.,.,.,.,.,10,F0,0,0,CC,0,77,FF
.,.,0,2,2,2,2,2,2,0,.,.,.,.,.,.,10,F0,80,0,CC,0,33,FF
.,.,0,2,2,2,0,0,0,0,.,.,.,.,.,.,10,C0,0,0,CC,0,33,FF
.,.,0,2,0,0,3,3,3,0,.,.,.,.,.,.,10,33,88,0,CC,0,33,FF
.,.,0,0,0,3,3,2,3,0,.,.,.,.,.,.,0,76,88,0,CC,0,33,FF
.,0,2,2,0,3,3,3,3,3,.,.,.,.,.,.,30,77,CC,0,88,0,33,FF
0,2,2,2,0,3,3,3,3,0,.,.,.,.,.,.,70,77,88,0,0,0,33,FF
0,2,0,0,1,3,3,0,0,.,.,.,.,.,.,.,40,6E,0,0,0,0,77,FF
.,0,0,0,0,1,1,0,.,.,.,.,.,.,.,.,0,6,0,0,88,0,FF,FF
.,.,.,0,2,0,0,0,.,.,.,.,.,.,.,.,0,80,0,0,EE,0,FF,FF
.,.,.,0,2,2,2,0,0,.,.,.,.,.,.,.,0,E0,0,0,EE,0,77,FF
.,.,0,2,2,2,2,2,0,.,.,.,.,.,.,.,10,F0,0,0,CC,0,77,FF
.,.,0,2,2,0,2,2,2,0,0,0,.,.,.,.,10,B0,80,0,CC,0,0,FF
.,.,0,2,2,0,2,2,2,2,3,1,.,.,.,.,10,B0,E3,0,CC,0,0,FF
.,.,0,2,2,0,2,2,2,2,3,1,.,.,.,.,10,B0,E3,0,CC,0,0,FF
.,.,0,2,2,2,0,0,0,0,0,0,.,.,.,.,10,C0,0,0,CC,0,0,FF
.,.,0,2,2,2,2,2,0,0,.,.,.,.,.,.,10,F0,0,0,CC,0,33,FF
.,.,.,0,1,1,1,1,0,.,.,.,.,.,.,.,0,0F,0,0,EE,0,77,FF
.,.,.,0,1,1,1,1,0,0,.,.,.,.,.,.,0,0F,0,0,EE,0,33,FF
.,.,0,1,1,1,1,1,1,0,.,.,.,.,.,.,1,0F,8,0,CC,0,33,FF
.,.,0,1,1,0,1,1,1,0,.,.,.,.,.,.,1,0B,8,0,CC,0,33,FF
.,.,0,1,1,0,1,1,1,0,.,.,.,.,.,.,1,0B,8,0,CC,0,33,FF
.,.,0,1,1,0,1,1,1,0,.,.,.,.,.,.,1,0B,8,0,CC,0,33,FF
.,.,0,1,0,1,1,1,1,0,.,.,.,.,.,.,1,7,8,0,CC,0,33,FF
.,.,0,1,0,1,1,1,0,.,.,.,.,.,.,.,1,7,0,0,CC,0,77,FF
.,.,0,0,0,1,1,1,0,.,.,.,.,.,.,.,0,7,0,0,CC,0,77,FF
.,.,0,0,0,0,0,0,.,.,.,.,.,.,.,.,0,0,0,0,CC,0,FF,FF
.,.,3,3,0,3,3,3,0,.,.,.,.,.,.,.,33,77,0,0,CC,0,77,FF
.,.,3,3,0,3,3,3,3,0,.,.,.,.,.,.,33,77,88,0,CC,0,33,FF
.,.,0,3,3,0,3,3,3,0,.,.,.,.,.,.,11,BB,88,0,CC,0,33,FF
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
